Time,latitude,longitude,Eastward Velocity,Northward Velocity,Potential Temperature,Sea Surface Height,Salinity,Mixed Layer Thickness,Bottom Temperature,Mean Sea Level Pressure,10m u-component of wind,10m v-component of wind,Snow Depth,Total Precipitation,Surface Runoff,Sub-surface Runoff,Snowmelt,Significant Wave Height,Mean Wave Period,Mean Wave Direction
2025-06-27 21:00:00,53.467,-3.111,0.22500001,-0.047000002,17.835,-1.3490001,32.148,8.399956,17.836,101589.44,5.6169186,6.6461735,0.0,2.74e-05,0.0,4.28e-06,0.0,1.2972646,4.9049273,229.49216
2025-06-27 22:00:00,53.467,-3.111,0.22000001,-0.001,17.786999,0.80500007,32.164,10.499955,17.789999,101616.77,5.454873,6.2179594,0.0,0.00013952854,1.01e-07,4.28e-06,0.0,1.2906842,4.9508944,230.61989
2025-06-27 23:00:00,53.467,-3.111,0.17400001,0.097,17.736,2.631,32.183,12.299955,17.739,101648.99,5.713746,5.7778454,0.0,2.31e-05,0.0,4.28e-06,0.0,1.2660456,4.9504747,231.81839
2025-06-28 00:00:00,53.467,-3.111,0.108,0.128,17.694,3.6090002,32.2,13.199956,17.696,101671.69,5.4222517,5.574711,0.0,2.67e-06,0.0,4.28e-06,0.0,1.2205524,4.9292326,232.73328
2025-06-28 01:00:00,53.467,-3.111,0.025,0.13700001,17.673,3.5620003,32.207,13.199956,17.674,101671.93,5.1914244,5.558236,0.0,3.09e-06,0.0,4.28e-06,0.0,1.1689234,4.8759174,233.25296
2025-06-28 02:00:00,53.467,-3.111,-0.058000002,0.09200001,17.678,2.617,32.203,12.199956,17.678,101674.66,5.192981,5.4287453,0.0,1.77e-06,0.0,4.28e-06,0.0,1.1245432,4.8024197,233.58302
2025-06-28 03:00:00,53.467,-3.111,-0.13100001,0.043,17.703,1.1680001,32.195,10.799955,17.703,101687.6,5.418996,5.2084846,0.0,1.3e-06,0.0,4.25e-06,0.0,1.099349,4.716688,234.04274
2025-06-28 04:00:00,53.467,-3.111,-0.17,-0.001,17.74,-0.402,32.19,9.299955,17.737999,101689.41,5.654134,5.1442184,0.0,2.69e-06,0.0,4.25e-06,0.0,1.0914369,4.6438656,234.64276
2025-06-28 05:00:00,53.467,-3.111,-0.17400001,0.012,17.774,-1.8280001,32.184002,7.8999553,17.774,101744.21,5.8866253,5.1639204,0.0,2.55e-06,0.0,4.25e-06,0.0,1.1030092,4.5896425,235.2303
2025-06-28 06:00:00,53.467,-3.111,-0.15100001,0.032,17.802,-3.0870001,32.182,6.6999555,17.801,101780.23,5.9529343,4.9752216,0.0,3.71e-06,0.0,4.25e-06,0.0,1.1209688,4.5695257,235.96906
2025-06-28 07:00:00,53.467,-3.111,-0.08400001,-0.013,17.823,-3.9010003,32.186,5.8999553,17.82,101844.25,6.2060566,4.8876038,0.0,8.88e-06,0.0,4.25e-06,0.0,1.1256332,4.5714235,236.80563
2025-06-28 08:00:00,53.467,-3.111,0.059000004,-0.081,17.833,-3.8360002,32.181,5.999955,17.829,101893.43,6.708702,4.6375713,0.0,8.97e-06,0.0,4.25e-06,0.0,1.1264219,4.567173,237.57846
2025-06-28 09:00:00,53.467,-3.111,0.18800001,-0.075,17.833,-2.7800002,32.167,6.999955,17.824,101931.234,6.980152,4.644766,0.0,8.09e-06,0.0,4.25e-06,0.0,1.1226559,4.555952,238.1815
2025-06-28 10:00:00,53.467,-3.111,0.23,-0.051000003,17.822,-0.90400004,32.166,8.799955,17.809,101939.17,6.342986,4.8311577,0.0,2.77e-06,0.0,4.25e-06,0.0,1.0765619,4.560483,238.31079
2025-06-28 11:00:00,53.467,-3.111,0.201,0.016,17.816,1.2240001,32.183,10.899956,17.788,101971.7,6.8796377,4.584343,0.0,2.09e-05,1.01e-07,4.25e-06,0.0,1.0550928,4.5087366,238.51578
2025-06-28 12:00:00,53.467,-3.111,0.147,0.11100001,17.826,2.69,32.201,12.299955,17.772999,102020.52,7.242326,4.419675,0.0,2.15e-05,1.01e-07,4.25e-06,0.0,1.0501833,4.445133,239.32155
2025-06-28 13:00:00,53.467,-3.111,0.066,0.126,17.859,3.163,32.212,12.799955,17.771,102018.64,6.873583,4.274184,0.0,7.65e-06,0.0,4.25e-06,0.0,1.0461278,4.396147,239.92128
2025-06-28 14:00:00,53.467,-3.111,-0.013,0.117000006,17.917,2.6430001,32.214,12.299955,17.782,102052.77,6.6870346,4.0188046,0.0,1.04e-05,0.0,4.25e-06,0.0,1.0339484,4.364752,240.35536
2025-06-28 15:00:00,53.467,-3.111,-0.089,0.079,17.99,1.4280001,32.207,11.099956,17.814,102086.26,6.853981,3.694643,0.0,8.27e-07,0.0,4.25e-06,0.0,1.0210719,4.336814,240.83379
2025-06-28 16:00:00,53.467,-3.111,-0.15,0.023000002,18.073,-0.046000004,32.202,9.699955,17.876,102101.2,6.674633,3.5496998,0.0,0.0,0.0,4.25e-06,0.0,1.00105,4.31252,241.32196
2025-06-28 17:00:00,53.467,-3.111,-0.164,-0.011000001,18.119999,-1.4230001,32.196,8.299955,17.970999,102112.305,6.4897776,3.7878265,0.0,0.0,0.0,4.25e-06,0.0,0.9705127,4.2885265,241.57132
2025-06-28 18:00:00,53.467,-3.111,-0.147,0.017,18.112999,-2.595,32.193,7.1999555,18.071,102136.85,6.3344393,3.991168,0.0,2.11e-07,0.0,4.25e-06,0.0,0.9391974,4.2576666,241.56839
2025-06-28 19:00:00,53.467,-3.111,-0.1,0.002,18.121,-3.486,32.194,6.2999554,18.115,102166.81,6.2176237,3.7369547,0.0,8.12e-05,0.0,4.25e-06,0.0,0.90749514,4.226289,241.96742
2025-06-28 20:00:00,53.467,-3.111,0.031000001,-0.095000006,18.119,-3.6410003,32.192,6.1999555,18.121,102215.07,6.2908354,3.3035765,0.0,0.00018551573,0.0,4.25e-06,0.0,0.8682469,4.1998014,242.81322
2025-06-28 21:00:00,53.467,-3.111,0.165,-0.094000004,18.097,-2.6790001,32.18,7.0999556,18.104,102247.94,6.020237,2.7649946,0.0,9.74e-05,0.0,4.25e-06,0.0,0.8144135,4.18499,243.55913
2025-06-28 22:00:00,53.467,-3.111,0.21700001,-0.05,18.058,-0.92300004,32.179,8.799955,18.067,102280.39,5.26908,2.142911,0.0,2.72e-05,0.0,4.25e-06,0.0,0.7601574,4.157116,244.66913
2025-06-28 23:00:00,53.467,-3.111,0.2,0.002,18.008999,1.1320001,32.194,10.799955,18.02,102321.32,4.913348,1.2555246,0.0,9.4e-05,0.0,4.25e-06,0.0,0.6996383,4.149192,246.05081
2025-06-29 00:00:00,53.467,-3.111,0.156,0.08400001,17.956999,2.697,32.21,12.299955,17.97,102351.66,4.965785,0.27437204,0.0,0.00014421999,0.0,4.25e-06,0.0,0.6482773,4.1152434,247.9466
2025-06-29 01:00:00,53.467,-3.111,0.087000005,0.1,17.917,3.39,32.221,12.999955,17.932,102336.734,4.7024803,-0.48264205,0.0,9.01e-05,3.02e-07,4.25e-06,0.0,0.59997386,4.090477,249.68475
2025-06-29 02:00:00,53.467,-3.111,0.008,0.094000004,17.893,3.1100001,32.221,12.699956,17.918,102357.0,4.181958,-1.149025,0.0,4.38e-05,1.26e-07,4.25e-06,0.0,0.5545348,4.0744705,251.2066
2025-06-29 03:00:00,53.467,-3.111,-0.07300001,0.051000003,17.89,2.045,32.212,11.699956,17.927,102382.77,3.6157436,-1.598073,0.0,2.24e-05,6.32e-08,4.25e-06,0.0,0.5130069,4.0608206,252.74405
2025-06-29 04:00:00,53.467,-3.111,-0.14500001,0.008,17.907,0.591,32.202,10.299955,17.949999,102399.72,2.6708193,-1.4741211,0.0,4.97e-06,0.0,4.25e-06,0.0,0.47148317,4.0791235,253.56927
2025-06-29 05:00:00,53.467,-3.111,-0.178,-0.020000001,17.956999,-0.90500003,32.203,8.799955,17.973999,102413.734,2.0197628,-1.3637295,0.0,1.4e-06,0.0,4.25e-06,0.0,0.4332198,4.105425,253.94121
2025-06-29 06:00:00,53.467,-3.111,-0.178,0.002,17.989,-2.255,32.199,7.499955,17.998,102464.87,1.4574451,-1.5259609,0.0,1.26e-07,0.0,4.25e-06,0.0,0.39992654,4.119528,254.27052
2025-06-29 07:00:00,53.467,-3.111,-0.15100001,0.006,18.015,-3.3910003,32.198,6.3999553,18.017,102487.07,0.5996423,-0.90443707,0.0,3.7e-05,3.16e-08,4.25e-06,0.0,0.37089127,4.1246247,254.60144
2025-06-29 08:00:00,53.467,-3.111,-0.066,-0.052,18.056,-4.0140004,32.183,5.7999554,18.031,102504.445,-0.22465605,0.27579266,0.0,2.75e-07,0.0,4.25e-06,0.0,0.3452375,4.1203575,254.80542
2025-06-29 09:00:00,53.467,-3.111,0.071,-0.10700001,18.213,-3.69,32.118,6.0999556,18.032,102497.875,-0.4356172,1.3333082,0.0,6.32e-08,0.0,4.25e-06,0.0,0.3217821,4.1206183,254.98619
2025-06-29 10:00:00,53.467,-3.111,0.19700001,-0.087000005,18.463,-2.463,32.085,7.2999554,18.039999,102501.9,-0.43418747,1.489893,0.0,6.72e-06,3.16e-08,4.25e-06,0.0,0.2887407,4.2483587,254.50581
2025-06-29 11:00:00,53.467,-3.111,0.21200001,-0.058000002,18.663,-0.55600005,32.054,9.199955,18.049,102490.53,-0.10561603,1.136034,0.0,4.07e-05,6.32e-08,4.25e-06,0.0,0.27311462,4.199898,253.52933
2025-06-29 12:00:00,53.467,-3.111,0.16700001,0.018000001,18.893,1.4120001,31.988,11.099956,18.032999,102469.47,0.2942468,0.56344855,0.0,5.31e-05,3.29e-07,4.25e-06,0.0,0.25765383,4.191884,253.07416
2025-06-29 13:00:00,53.467,-3.111,0.11000001,0.093,19.253,2.581,31.912,12.199956,18.008,102434.58,0.6647795,-0.14530247,0.0,5.06e-05,1.26e-07,4.25e-06,0.0,0.24339879,4.18983,252.82605
2025-06-29 14:00:00,53.467,-3.111,0.038000003,0.080000006,19.75,2.7960002,31.845,12.399956,17.993,102425.09,1.361206,-0.2281887,0.0,3.61e-05,6.32e-08,4.25e-06,0.0,0.2301606,4.1919613,252.68251
2025-06-29 15:00:00,53.467,-3.111,-0.033,0.057000004,20.05,2.125,31.905,11.799955,17.994999,102403.72,1.8962803,-0.47806263,0.0,3.25e-05,3.02e-07,4.25e-06,0.0,0.2183966,4.1946077,252.40012
2025-06-29 16:00:00,53.467,-3.111,-0.09900001,0.006,20.246,0.86600006,31.896,10.499955,18.015,102363.14,1.8532858,-1.1290722,0.0,1.71e-05,6.32e-08,4.25e-06,0.0,0.20758468,4.197736,251.93962
2025-06-29 17:00:00,53.467,-3.111,-0.156,-0.046000004,20.221,-0.52900004,31.913,9.199955,18.049,102316.484,1.3381681,-1.6192055,0.0,6.1e-06,0.0,4.25e-06,0.0,0.19848953,4.1914186,251.40988
2025-06-29 18:00:00,53.467,-3.111,-0.18300001,-0.071,20.296,-1.7700001,31.897,7.999955,18.09,102279.266,0.70380247,-1.543767,0.0,1.35e-05,0.0,4.25e-06,0.0,0.19060495,4.1809206,250.70444
2025-06-29 19:00:00,53.467,-3.111,-0.17300001,-0.033,20.074,-2.831,31.915,6.999955,18.128,102261.2,0.21360236,-1.0170326,0.0,1.63e-05,0.0,4.25e-06,0.0,0.18493739,4.1501904,249.76253
2025-06-29 20:00:00,53.467,-3.111,-0.104,-0.063,19.866,-3.5300002,31.909,6.2999554,18.156,102230.484,0.096785605,-0.4504795,0.0,1.22e-05,0.0,4.25e-06,0.0,0.18154669,4.1023026,248.30627
2025-06-29 21:00:00,53.467,-3.111,0.034,-0.16600001,19.708,-3.3330002,31.787,6.499955,18.166,102222.33,-0.14292604,-0.026363373,0.0,3.94e-06,0.0,4.25e-06,0.0,0.18140534,4.046918,246.09859
2025-06-29 22:00:00,53.467,-3.111,0.17400001,-0.093,19.424,-2.148,31.716,7.5999556,18.177,102207.18,-0.45088106,0.18660867,0.0,1.04e-06,0.0,4.15e-06,0.0,0.16780987,4.213952,239.79195
2025-06-29 23:00:00,53.467,-3.111,0.19600001,-0.041,19.074999,-0.386,31.66,9.299955,18.183,102191.8,0.113679886,0.4134484,0.0,6.25e-07,0.0,4.15e-06,0.0,0.17622072,4.145892,237.81406
2025-06-30 00:00:00,53.467,-3.111,0.16700001,0.021000002,18.755,1.483,31.636,11.099956,18.164999,102164.51,0.5279736,0.46286374,0.0,0.0,0.0,4.15e-06,0.0,0.18687367,4.1193686,236.56378
2025-06-30 01:00:00,53.467,-3.111,0.12200001,0.086,18.466,2.755,31.608,12.399956,18.136,102116.82,0.8620324,0.07505065,0.0,0.0,0.0,4.15e-06,0.0,0.19963923,4.1104836,235.86035
2025-06-30 02:00:00,53.467,-3.111,0.054,0.093,18.261,3.196,31.62,12.799955,18.114,102062.54,1.0901996,-0.57370394,0.0,1.65e-06,0.0,4.15e-06,0.0,0.21317226,4.1156354,235.65935
2025-06-30 03:00:00,53.467,-3.111,-0.018000001,0.076000005,18.269,2.7510002,31.755,12.399956,18.108,102038.195,1.5469425,-1.0494528,0.0,2.9e-06,0.0,4.12e-06,0.0,0.22557801,4.1389008,235.74895
2025-06-30 04:00:00,53.467,-3.111,-0.09,0.040000003,18.24,1.6400001,31.8,11.299955,18.121,102026.69,1.8566194,-1.2540188,0.0,6.29e-06,0.0,4.12e-06,0.0,0.23585218,4.154623,236.1209
2025-06-30 05:00:00,53.467,-3.111,-0.15400001,-0.004,18.142,0.24400002,31.772,9.899956,18.149,101992.19,1.2928193,-1.0538845,0.0,6.91e-06,0.0,4.12e-06,0.0,0.24831873,4.055213,237.27628
2025-06-30 06:00:00,53.467,-3.111,-0.177,-0.024,18.063,-1.128,31.73,8.599956,18.181,101958.97,0.769366,-0.7390423,0.0,4.83e-06,0.0,4.12e-06,0.0,0.25085175,4.0763226,237.77632
2025-06-30 07:00:00,53.467,-3.111,-0.16700001,0.0,18.007,-2.3890002,31.619,7.3999553,18.208,101926.914,-0.15462816,0.28871807,0.0,8.12e-06,0.0,4.12e-06,0.0,0.25213832,4.0357237,237.8454
2025-06-30 08:00:00,53.467,-3.111,-0.12900001,-0.010000001,18.201,-3.3620002,31.655,6.3999553,18.227999,101859.695,-1.0614138,1.6958303,0.0,5.38e-06,0.0,4.12e-06,0.0,0.25238442,3.9811478,236.08897
2025-06-30 09:00:00,53.467,-3.111,-0.032,-0.069000006,18.479,-3.673,31.799,6.0999556,18.24,101803.72,-0.28190082,1.8597889,0.0,9.13e-06,0.0,4.12e-06,0.0,0.24741396,3.9702492,236.34138
2025-06-30 10:00:00,53.467,-3.111,0.098000005,-0.093,18.88,-3.071,31.735,6.6999555,18.244999,101777.24,0.51040655,0.4437313,0.0,1.81e-05,0.0,4.12e-06,0.0,0.23037109,4.0524817,235.91312
2025-06-30 11:00:00,53.467,-3.111,0.18900001,-0.069000006,19.242,-1.738,31.763,7.999955,18.261,101739.0,1.3762133,-1.0832863,0.0,2.41e-05,3.16e-08,4.12e-06,0.0,0.23844987,3.7374592,240.07938
2025-06-30 12:00:00,53.467,-3.111,0.193,-0.044000003,19.367,0.063,31.86,9.799955,18.272,101705.75,1.1741296,-2.0302753,0.0,2.45e-05,6.32e-08,4.12e-06,0.0,0.24986929,3.4961424,251.29541
2025-06-30 13:00:00,53.467,-3.111,0.15200001,0.025,19.392,1.6850001,31.915,11.299955,18.258999,101643.8,1.2916985,-2.7398977,0.0,2.56e-05,0.0,4.12e-06,0.0,0.26015967,3.3265915,264.13965
2025-06-30 14:00:00,53.467,-3.111,0.087000005,0.05,19.414,2.516,31.974,12.099956,18.24,101573.76,1.0504541,-3.6274366,0.0,2.68e-05,0.0,4.12e-06,0.0,0.27130717,3.1798153,277.86475
2025-06-30 15:00:00,53.467,-3.111,0.010000001,0.023000002,19.573,2.49,31.998,12.099956,18.229,101481.31,0.9111842,-3.6996078,0.0,4.77e-07,0.0,4.12e-06,0.0,0.2715612,3.1009088,285.00806
2025-06-30 16:00:00,53.467,-3.111,-0.07,-0.014,19.789999,1.7140001,32.003,11.399956,18.233,101434.94,1.3003998,-3.7920942,0.0,1.54e-05,3.16e-08,4.12e-06,0.0,0.27001166,3.052044,291.06946
2025-06-30 17:00:00,53.467,-3.111,-0.13700001,-0.044000003,19.843,0.49300003,32.02,10.199955,18.25,101371.74,1.0851145,-4.710288,0.0,6.5e-06,0.0,4.12e-06,0.0,0.27099353,3.0089095,296.38855
2025-06-30 18:00:00,53.467,-3.111,-0.178,-0.062000003,19.747,-0.767,32.045002,8.999955,18.281,101350.95,1.0138502,-4.552243,0.0,4.31e-06,0.0,4.12e-06,0.0,0.27983814,2.9525242,301.72363
2025-06-30 19:00:00,53.467,-3.111,-0.19000001,-0.055000003,19.668,-1.8670001,32.056,7.8999553,18.327,101344.58,0.77262896,-3.8164911,0.0,2.53e-07,0.0,4.12e-06,0.0,0.27254832,2.9948497,301.52612
2025-06-30 20:00:00,53.467,-3.111,-0.158,-0.045,19.449999,-2.792,32.069,6.999955,18.376,101373.22,0.65044713,-2.848446,0.0,0.0,0.0,4.12e-06,0.0,0.2557407,3.1047904,293.4442
2025-06-30 21:00:00,53.467,-3.111,-0.076000005,-0.117000006,19.262,-3.2180002,32.071,6.5999556,18.407999,101397.125,0.9849709,-2.0227346,0.0,0.0,0.0,4.12e-06,0.0,0.2464503,3.1955292,282.07196
2025-06-30 22:00:00,53.467,-3.111,0.057000004,-0.15300001,19.128,-2.709,32.07,7.0999556,18.426,101434.195,1.3974128,-2.436986,0.0,0.0,0.0,4.12e-06,0.0,0.23869151,3.258348,272.90448
2025-06-30 23:00:00,53.467,-3.111,0.163,-0.074,18.97,-1.4690001,32.077,8.299955,18.449,101464.42,2.1429229,-1.7965164,0.0,4.14e-07,0.0,4.12e-06,0.0,0.245754,3.3136716,264.47998
2025-07-01 00:00:00,53.467,-3.111,0.18200001,-0.032,18.786,0.15300001,32.094,9.799955,18.462,101490.945,2.3711538,-1.1507187,0.0,1.45e-06,0.0,4.12e-06,0.0,0.25402504,3.3549,258.3956
2025-07-01 01:00:00,53.467,-3.111,0.15400001,0.036000002,18.618,1.7220001,32.114,11.399956,18.452,101499.09,2.5474825,-0.4685173,0.0,1.04e-06,0.0,4.12e-06,0.0,0.2610566,3.3844345,255.62846
2025-07-01 02:00:00,53.467,-3.111,0.105000004,0.078,18.493,2.6890001,32.129,12.299955,18.43,101524.414,2.8304315,-0.566267,0.0,2.04e-06,0.0,4.12e-06,0.0,0.26669455,3.3956683,254.94312
2025-07-01 03:00:00,53.467,-3.111,0.043,0.089,18.413,2.8820002,32.135,12.499955,18.414999,101520.734,2.9502277,-1.0366516,0.0,4.34e-06,0.0,4.12e-06,0.0,0.26976162,3.3978763,256.39478
2025-07-01 04:00:00,53.467,-3.111,-0.029000001,0.064,18.357,2.283,32.13,11.899956,18.414,101538.55,2.741015,-1.4858475,0.0,5.01e-06,0.0,4.12e-06,0.0,0.27125937,3.3875852,259.3982
2025-07-01 05:00:00,53.467,-3.111,-0.094000004,0.025,18.331,1.161,32.119,10.799955,18.428999,101557.1,2.579375,-1.9933329,0.0,5.39e-06,0.0,4.12e-06,0.0,0.27384257,3.3584366,264.22498
2025-07-01 06:00:00,53.467,-3.111,-0.148,-0.016,18.326,-0.13900001,32.108,9.599956,18.452,101567.76,2.4075918,-2.3845053,0.0,3.22e-06,0.0,4.12e-06,0.0,0.28165454,3.3052492,271.76514
2025-07-01 07:00:00,53.467,-3.111,-0.164,-0.027,18.355999,-1.3920001,32.114,8.299955,18.467,101627.83,2.2436047,-2.7634706,0.0,5.6e-06,0.0,4.12e-06,0.0,0.29153717,3.2961426,280.19946
2025-07-01 08:00:00,53.467,-3.111,-0.147,-0.021000002,18.434,-2.506,32.158,7.2999554,18.466,101648.77,2.079155,-2.9766846,0.0,7.31e-06,0.0,4.12e-06,0.0,0.30539888,3.3175893,289.39526
2025-07-01 09:00:00,53.467,-3.111,-0.096,-0.065000005,18.501,-3.2540002,32.181,6.499955,18.466,101643.97,1.9436038,-3.070942,0.0,9.32e-06,0.0,4.12e-06,0.0,0.31872213,3.3815012,296.61
2025-07-01 10:00:00,53.467,-3.111,0.008,-0.13700001,18.567999,-3.2990003,32.177002,6.499955,18.470999,101665.336,2.445866,-2.4580402,0.0,9.41e-06,0.0,4.12e-06,0.0,0.32948637,3.4413872,301.5058
2025-07-01 11:00:00,53.467,-3.111,0.115,-0.11000001,18.61,-2.5890002,32.175,7.1999555,18.484,101667.28,2.6824226,-3.0287428,0.0,9.75e-06,0.0,4.12e-06,0.0,0.352758,3.4334228,304.72333
2025-07-01 12:00:00,53.467,-3.111,0.17500001,-0.062000003,18.592,-1.291,32.183,8.399956,18.513,101681.55,2.656772,-2.9649057,0.0,2.01e-05,6.32e-08,4.12e-06,0.0,0.3698629,3.4500687,307.42963
2025-07-01 13:00:00,53.467,-3.111,0.17,-0.027,18.555,0.34600002,32.199,9.999955,18.521,101720.35,3.3499193,-3.1727428,0.0,6.28e-05,0.0,4.12e-06,0.0,0.39952904,3.395998,307.59576
2025-07-01 14:00:00,53.467,-3.111,0.133,0.042000003,18.528,1.6580001,32.211,11.299955,18.506,101759.484,3.5295916,-3.340557,0.0,9.52e-05,0.0,4.12e-06,0.0,0.4411946,3.332736,307.91608
2025-07-01 15:00:00,53.467,-3.111,0.07300001,0.065000005,18.518,2.2250001,32.217,11.899956,18.49,101729.62,3.3085413,-2.911706,0.0,0.00012491601,0.0,4.12e-06,0.0,0.45642138,3.3772821,308.92474
2025-07-01 16:00:00,53.467,-3.111,0.006,0.051000003,18.514,2.0370002,32.214,11.699956,18.485,101708.34,3.1721745,-2.5394459,0.0,0.00014187455,2.02e-07,4.12e-06,0.0,0.45189,3.454628,309.51178
2025-07-01 17:00:00,53.467,-3.111,-0.061000004,0.027,18.534,1.223,32.202,10.899956,18.493,101681.87,3.3865805,-2.699624,0.0,0.000118662676,2.02e-07,4.12e-06,0.0,0.44600838,3.5078583,309.46643
2025-07-01 18:00:00,53.467,-3.111,-0.11400001,-0.004,18.552,0.098000005,32.192,9.799955,18.511,101679.26,3.6177635,-3.1305199,0.0,6.23e-05,1.01e-07,4.12e-06,0.0,0.44746232,3.5130172,309.11816
2025-07-01 19:00:00,53.467,-3.111,-0.13900001,-0.039,18.564,-1.0150001,32.185,8.699955,18.532,101690.78,3.6798534,-3.0556707,0.0,1.77e-05,1.01e-07,4.12e-06,0.0,0.4468757,3.5265908,308.8435
2025-07-01 20:00:00,53.467,-3.111,-0.13100001,-0.036000002,18.545,-1.9760001,32.187,7.7999554,18.549,101705.945,3.7373857,-2.4880486,0.0,9.1e-07,0.0,4.12e-06,0.0,0.4431427,3.5499659,308.31726
2025-07-01 21:00:00,53.467,-3.111,-0.094000004,-0.048,18.525,-2.71,32.195,7.0999556,18.55,101744.86,3.7824926,-2.1636086,0.0,3.92e-07,0.0,4.12e-06,0.0,0.44143617,3.554348,307.46014
2025-07-01 22:00:00,53.467,-3.111,-0.009000001,-0.117000006,18.506,-2.887,32.195,6.8999553,18.538,101738.27,4.0832043,-1.6608925,0.0,6.52e-06,0.0,4.12e-06,0.0,0.43730772,3.5665789,307.58093
2025-07-01 23:00:00,53.467,-3.111,0.094000004,-0.10300001,18.486,-2.237,32.194,7.499955,18.519,101756.19,4.3248405,-1.5064611,0.0,3.29e-07,0.0,4.12e-06,0.0,0.44019663,3.5742607,307.21643
2025-07-02 00:00:00,53.467,-3.111,0.15200001,-0.041,18.462,-1.07,32.196,8.699955,18.492,101742.484,4.657295,-1.5060425,0.0,2.53e-07,0.0,4.12e-06,0.0,0.4531222,3.560495,306.60834
2025-07-02 01:00:00,53.467,-3.111,0.163,-0.003,18.425,0.374,32.204,10.099956,18.455,101736.8,4.615692,-1.4422121,0.0,0.0,0.0,4.12e-06,0.0,0.4730795,3.5699496,306.49292
2025-07-02 02:00:00,53.467,-3.111,0.13800001,0.056,18.378,1.6480001,32.215,11.299955,18.411999,101757.49,4.843602,-1.6799402,0.0,1.26e-07,0.0,4.12e-06,0.0,0.4955361,3.6086874,306.57825
2025-07-02 03:00:00,53.467,-3.111,0.09,0.080000006,18.334,2.38,32.225,11.999955,18.372,101726.76,5.136883,-2.148408,0.0,4.05e-07,0.0,4.12e-06,0.0,0.5345894,3.6146984,306.46143
2025-07-02 04:00:00,53.467,-3.111,0.029000001,0.086,18.3,2.4280002,32.23,12.099956,18.341,101744.91,5.1251316,-2.2020378,0.0,7.46e-06,0.0,4.08e-06,0.0,0.5896556,3.6365347,306.55322
2025-07-02 05:00:00,53.467,-3.111,-0.039,0.057000004,18.282999,1.7810001,32.229,11.399956,18.324,101763.66,5.212736,-2.3969412,0.0,1.01e-05,0.0,4.08e-06,0.0,0.6405972,3.6985846,306.64575
2025-07-02 06:00:00,53.467,-3.111,-0.095000006,0.016,18.284,0.71300006,32.228,10.399956,18.316,101767.11,5.7455006,-2.8745594,0.0,6.62e-06,0.0,4.08e-06,0.0,0.6879178,3.7623816,306.33368
2025-07-02 07:00:00,53.467,-3.111,-0.12900001,-0.020000001,18.296,-0.46,32.226,9.299955,18.313,101785.09,6.3438587,-3.238577,0.0,6.5e-05,0.0,4.08e-06,0.0,0.7449473,3.8100224,305.63184
2025-07-02 08:00:00,53.467,-3.111,-0.135,-0.027,18.307,-1.567,32.224,8.199955,18.314,101836.54,6.7963705,-3.5627956,0.0,6.4e-05,1.01e-07,4.08e-06,0.0,0.8150185,3.8621259,304.47485
2025-07-02 09:00:00,53.467,-3.111,-0.11100001,-0.036000002,18.314,-2.4870002,32.221,7.2999554,18.316,101858.76,7.2407007,-3.771741,0.0,9.98e-05,2.02e-07,4.08e-06,0.0,0.906993,3.9355388,303.31158
2025-07-02 10:00:00,53.467,-3.111,-0.057000004,-0.080000006,18.335,-2.9770002,32.22,6.7999554,18.329,101912.914,7.5945683,-3.8019094,0.0,7.4e-05,2.02e-07,4.08e-06,0.0,1.0012825,4.0426035,302.54144
2025-07-02 11:00:00,53.467,-3.111,0.030000001,-0.102000006,18.364,-2.815,32.218,6.999955,18.357,101965.16,8.23367,-3.6988182,0.0,5.59e-05,1.01e-07,4.08e-06,0.0,1.1135693,4.167431,301.09576
2025-07-02 12:00:00,53.467,-3.111,0.109000005,-0.07300001,18.394,-2.0500002,32.215,7.6999555,18.386,102016.984,8.340848,-3.7082815,0.0,1.12e-05,0.0,4.08e-06,0.0,1.1986027,4.2917957,299.72687
2025-07-02 13:00:00,53.467,-3.111,0.149,-0.049000002,18.419,-0.818,32.217,8.899956,18.407,102044.89,8.204652,-3.813613,0.0,8.09e-07,0.0,4.08e-06,0.0,1.2611866,4.3902903,298.60895
2025-07-02 14:00:00,53.467,-3.111,0.14,-0.001,18.434,0.57500005,32.223,10.299955,18.417,102091.875,7.817417,-3.8431797,0.0,0.0,0.0,4.08e-06,0.0,1.293808,4.4570284,298.1054
2025-07-02 15:00:00,53.467,-3.111,0.104,0.051000003,18.442999,1.5760001,32.231,11.199955,18.42,102099.69,7.5894136,-4.1855545,0.0,0.0,0.0,4.08e-06,0.0,1.2637901,4.4910717,298.38995
2025-07-02 16:00:00,53.467,-3.111,0.049000002,0.058000002,18.453,1.9430001,32.236,11.599956,18.425,102133.61,7.092125,-4.2240047,0.0,0.0,0.0,4.08e-06,0.0,1.1943941,4.4874725,298.9701
2025-07-02 17:00:00,53.467,-3.111,-0.010000001,0.045,18.469,1.6630001,32.236,11.299955,18.435,102174.234,6.6372547,-3.4370995,0.0,0.0,0.0,4.08e-06,0.0,1.10396,4.452402,299.06213
2025-07-02 18:00:00,53.467,-3.111,-0.068,0.018000001,18.486,0.855,32.233,10.499955,18.452,102209.28,6.172735,-2.7997694,0.0,0.0,0.0,4.08e-06,0.0,1.002574,4.3941703,298.55145
